区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57061/平陆,小时数据,2024-12-07 00,2024-12-07 00:00:46,000,962.4,1030.2,1.8,3.7,53,20060,0.0,-,319,3.1,314,2.9,-2.9,-1.1
57061/平陆,小时数据,2024-12-06 23,2024-12-06 23:00:37,000,962.2,1030.0,2.9,3.6,48,9903,0.0,-,299,1.8,298,1.6,-3.9,-3.3
57061/平陆,小时数据,2024-12-06 22,2024-12-06 22:00:39,000,961.8,1029.7,3.3,3.6,47,24250,0.0,-,32,0.4,11,0.6,-3.5,-3.2
57061/平陆,小时数据,2024-12-06 21,2024-12-06 21:00:39,000,961.4,1029.3,4.1,3.6,44,21699,0.0,-,PPC,0.0,328,0.5,-2.8,-3.1
57061/平陆,小时数据,2024-12-06 20,2024-12-06 20:00:40,000,960.6,1028.8,4.1,3.7,45,23818,0.0,-,343,0.4,356,0.5,-2.0,-2.7
57061/平陆,小时数据,2024-12-06 19,2024-12-06 19:00:39,000,959.9,1028.0,3.6,4.0,50,16304,0.0,-,29,1.1,26,1.3,-0.8,-1.7
57061/平陆,小时数据,2024-12-06 18,2024-12-06 18:00:41,000,959.2,1027.1,4.7,3.9,46,18711,0.0,-,17,2.4,11,2.6,1.2,0.5
57061/平陆,小时数据,2024-12-06 17,2024-12-06 17:00:44,000,958.6,1026.3,6.2,3.9,41,22475,0.0,-,347,2.0,341,1.7,4.3,3.0
57061/平陆,小时数据,2024-12-06 16,2024-12-06 16:00:39,000,958.3,1025.7,7.6,3.5,34,24077,0.0,-,330,3.6,330,3.5,9.9,8.7
57061/平陆,小时数据,2024-12-06 15,2024-12-06 15:00:41,000,958.1,1025.3,7.9,3.5,33,25539,0.0,-,347,4.8,354,5.3,14.0,13.8
57061/平陆,小时数据,2024-12-06 14,2024-12-06 14:00:44,000,958.6,1026.0,8.1,3.5,32,30000,0.0,-,326,4.7,323,4.9,16.3,15.6
57061/平陆,小时数据,2024-12-06 13,2024-12-06 13:00:42,000,958.8,1026.1,8.0,3.6,34,30000,0.0,-,344,5.2,344,4.6,18.2,19.6
57061/平陆,小时数据,2024-12-06 12,2024-12-06 12:00:43,000,959.4,1026.9,5.9,4.7,51,12970,0.0,-,234,4.5,228,4.6,16.8,13.0
57061/平陆,小时数据,2024-12-06 11,2024-12-06 11:00:43,000,959.8,1027.4,4.2,4.8,58,10372,0.0,-,236,4.7,231,3.5,13.6,11.2
57061/平陆,小时数据,2024-12-06 10,2024-12-06 10:00:40,000,959.6,1027.4,2.8,4.7,63,10485,0.0,-,226,1.8,223,1.8,8.6,10.5
57061/平陆,小时数据,2024-12-06 09,2024-12-06 09:00:39,000,959.1,1026.9,1.7,4.6,66,12908,0.0,-,167,0.7,163,0.5,2.5,6.4
57061/平陆,小时数据,2024-12-06 08,2024-12-06 08:00:46,000,958.9,1027.0,-1.1,4.4,78,13419,0.0,-,209,0.8,165,0.4,-4.2,-4.0
57061/平陆,小时数据,2024-12-06 07,2024-12-06 07:00:39,000,958.6,1026.4,-0.2,4.3,72,12706,0.0,-,251,1.4,245,1.9,-4.5,-3.3
57061/平陆,小时数据,2024-12-06 06,2024-12-06 06:00:40,000,958.4,1026.2,0.0,4.0,65,18158,0.0,-,239,0.8,257,0.9,-4.9,-5.0
57061/平陆,小时数据,2024-12-06 05,2024-12-06 05:00:42,000,958.7,1026.4,-0.4,4.0,67,21163,0.0,-,29,0.4,9,0.4,-4.7,-5.4
57061/平陆,小时数据,2024-12-06 04,2024-12-06 04:00:41,000,959.0,1026.5,0.8,3.9,61,20143,0.0,-,244,1.8,217,1.0,-4.0,-3.0
57061/平陆,小时数据,2024-12-06 03,2024-12-06 03:00:39,000,958.9,1026.3,1.5,3.9,58,26217,0.0,-,257,1.2,258,1.5,-3.9,-2.5
57061/平陆,小时数据,2024-12-06 02,2024-12-06 02:00:42,000,958.6,1026.2,0.4,3.9,62,16082,0.0,-,320,2.8,323,2.0,-3.9,-3.7
57061/平陆,小时数据,2024-12-06 01,2024-12-06 01:00:39,000,958.8,1026.3,1.3,4.0,59,14843,0.0,-,341,2.5,341,2.4,-3.0,-2.9
57061/平陆,小时数据,2024-12-06 00,2024-12-06 00:00:48,000,959.3,1026.8,2.3,4.0,56,14701,0.0,-,342,2.6,343,2.8,-2.1,-1.6
57061/平陆,小时数据,2024-12-05 23,2024-12-05 23:00:42,000,959.4,1026.9,2.9,4.1,54,17118,0.0,-,339,3.2,335,3.1,-1.2,-0.4
57061/平陆,小时数据,2024-12-05 22,2024-12-05 22:00:42,000,959.4,1027.2,3.1,4.2,55,16418,0.0,-,324,2.5,323,2.5,-0.9,-0.2
57061/平陆,小时数据,2024-12-05 21,2024-12-05 21:00:42,000,959.4,1027.3,4.1,4.2,51,17749,0.0,-,326,1.6,326,1.8,0.7,0.8
57061/平陆,小时数据,2024-12-05 20,2024-12-05 20:00:39,000,958.8,1026.7,4.5,4.1,49,18968,0.0,-,331,2.4,328,2.1,1.9,1.9
57061/平陆,小时数据,2024-12-05 19,2024-12-05 19:00:41,000,958.4,1026.1,5.1,4.1,47,26847,0.0,-,359,2.8,354,2.6,3.0,3.0
57061/平陆,小时数据,2024-12-05 18,2024-12-05 18:00:43,000,958.0,1025.6,5.4,4.0,45,28701,0.0,-,339,2.6,340,2.3,3.7,3.5
57061/平陆,小时数据,2024-12-05 17,2024-12-05 17:00:40,000,957.9,1025.4,6.3,3.9,41,30000,0.0,-,356,2.0,353,2.1,6.0,5.0
57061/平陆,小时数据,2024-12-05 16,2024-12-05 16:00:39,000,958.0,1025.3,6.9,3.7,37,30000,0.0,-,323,2.5,315,2.4,9.0,7.9
57061/平陆,小时数据,2024-12-05 15,2024-12-05 15:00:42,000,958.1,1025.4,6.9,3.7,37,30000,0.0,-,294,2.2,300,2.8,11.3,9.1
57061/平陆,小时数据,2024-12-05 14,2024-12-05 14:00:40,000,958.4,1025.6,6.7,3.5,36,30000,0.0,-,306,4.9,308,4.6,13.8,12.1
57061/平陆,小时数据,2024-12-05 13,2024-12-05 13:00:44,000,959.4,1026.8,6.5,3.6,37,25394,0.0,-,306,4.3,310,4.9,14.2,12.5
57061/平陆,小时数据,2024-12-05 12,2024-12-05 12:00:38,000,960.5,1028.0,5.8,3.9,42,30000,0.0,-,324,3.1,337,3.5,13.8,13.2
57061/平陆,小时数据,2024-12-05 11,2024-12-05 11:00:42,000,961.1,1028.6,5.4,3.9,43,30000,0.0,-,327,4.5,338,4.1,10.7,10.6
57061/平陆,小时数据,2024-12-05 10,2024-12-05 10:00:37,000,961.7,1029.5,2.7,4.9,66,9567,0.0,-,218,1.8,222,2.0,7.1,8.7
57061/平陆,小时数据,2024-12-05 09,2024-12-05 09:00:39,000,961.9,1030.0,0.8,4.9,76,8064,0.0,-,72,0.3,PPC,0.0,2.2,5.2
57061/平陆,小时数据,2024-12-05 08,2024-12-05 08:00:42,000,961.7,1029.7,0.1,4.1,66,16512,0.0,-,222,0.8,209,0.4,-3.5,-2.7
57061/平陆,小时数据,2024-12-05 07,2024-12-05 07:00:39,000,961.4,1029.4,0.5,3.8,60,11314,0.0,-,342,1.9,342,1.8,-3.8,-3.6
57061/平陆,小时数据,2024-12-05 06,2024-12-05 06:00:40,000,961.0,1028.8,1.0,3.8,58,24855,0.0,-,334,2.0,330,2.0,-3.4,-2.8
57061/平陆,小时数据,2024-12-05 05,2024-12-05 05:00:40,000,960.8,1028.3,1.2,3.9,58,21396,0.0,-,349,3.4,351,3.5,-2.8,-2.0
57061/平陆,小时数据,2024-12-05 04,2024-12-05 04:00:41,000,960.9,1028.3,1.7,3.8,55,26757,0.0,-,342,2.8,341,2.7,-2.6,-1.3
57061/平陆,小时数据,2024-12-05 03,2024-12-05 03:00:44,000,960.9,1028.2,2.4,3.9,54,23649,0.0,-,323,3.7,322,3.4,-2.5,-0.7
57061/平陆,小时数据,2024-12-05 02,2024-12-05 02:00:39,000,960.9,1028.1,2.8,3.8,51,22441,0.0,-,327,1.7,332,1.9,-3.3,-2.5
57061/平陆,小时数据,2024-12-05 01,2024-12-05 01:00:38,000,961.1,1028.3,2.1,3.8,54,17146,0.0,-,323,0.8,328,0.8,-3.1,-2.3
57061/平陆,小时数据,2024-12-05 00,2024-12-05 00:00:43,000,961.3,1028.4,2.9,3.9,52,17567,0.0,-,8,0.8,336,0.9,-2.8,-2.9
57061/平陆,小时数据,2024-12-04 23,2024-12-04 23:00:41,000,961.6,1028.8,3.6,3.9,49,19570,0.0,-,327,1.0,348,1.4,-2.0,-1.9
57061/平陆,小时数据,2024-12-04 22,2024-12-04 22:00:41,000,961.6,1028.8,4.0,3.8,47,21604,0.0,-,330,1.7,321,2.2,-1.1,0.0
57061/平陆,小时数据,2024-12-04 21,2024-12-04 21:00:42,000,961.4,1028.8,4.1,3.8,47,21572,0.0,-,4,2.4,2,2.4,-0.7,-0.9
57061/平陆,小时数据,2024-12-04 20,2024-12-04 20:00:43,000,960.8,1028.3,4.9,3.8,44,22182,0.0,-,354,2.2,3,2.7,0.9,1.4
57061/平陆,小时数据,2024-12-04 19,2024-12-04 19:00:39,000,960.2,1027.6,5.0,3.7,43,24461,0.0,-,10,3.9,9,3.8,1.7,2.0
57061/平陆,小时数据,2024-12-04 18,2024-12-04 18:00:42,000,959.4,1026.6,5.9,3.8,41,24122,0.0,-,2,3.0,5,3.3,3.3,3.1
57061/平陆,小时数据,2024-12-04 17,2024-12-04 17:00:41,000,959.0,1026.0,7.4,3.5,34,30000,0.0,-,9,2.4,4,2.6,6.0,5.3
57061/平陆,小时数据,2024-12-04 16,2024-12-04 16:00:41,000,959.0,1025.8,8.3,3.3,30,30000,0.0,-,354,2.8,354,2.6,9.4,8.5
57061/平陆,小时数据,2024-12-04 15,2024-12-04 15:00:41,000,959.0,1025.9,8.2,3.6,33,30000,0.0,-,21,3.0,5,3.0,10.2,8.9
57061/平陆,小时数据,2024-12-04 14,2024-12-04 14:00:42,000,959.2,1026.0,8.7,3.6,32,29869,0.0,-,11,2.8,10,2.6,11.9,10.3
57061/平陆,小时数据,2024-12-04 13,2024-12-04 13:00:38,000,959.6,1026.4,9.0,3.6,31,29445,0.0,-,352,3.1,343,2.4,13.9,12.6
57061/平陆,小时数据,2024-12-04 12,2024-12-04 12:00:38,000,960.8,1027.6,9.4,3.3,28,30000,0.0,-,328,4.1,332,3.9,18.5,17.9
57061/平陆,小时数据,2024-12-04 11,2024-12-04 11:00:37,000,961.5,1028.5,8.3,4.4,40,15872,0.0,-,203,3.1,235,2.8,13.5,11.8
57061/平陆,小时数据,2024-12-04 10,2024-12-04 10:00:38,000,961.3,1028.3,7.9,3.3,31,30000,0.0,-,350,3.7,339,3.1,12.4,14.7
57061/平陆,小时数据,2024-12-04 09,2024-12-04 09:00:41,000,961.2,1028.5,6.1,3.1,33,30000,0.0,-,9,4.9,8,4.0,5.0,6.0
57061/平陆,小时数据,2024-12-04 08,2024-12-04 08:00:41,000,960.8,1028.3,4.3,3.7,45,18362,0.0,-,311,2.1,312,2.1,2.6,2.9
57061/平陆,小时数据,2024-12-04 07,2024-12-04 07:00:46,000,960.2,1027.6,4.2,3.8,46,28647,0.0,-,240,1.2,284,0.8,2.4,2.7
57061/平陆,小时数据,2024-12-04 06,2024-12-04 06:00:44,000,959.9,1027.0,4.7,3.9,46,23179,0.0,-,268,1.1,297,0.8,2.5,2.8
57061/平陆,小时数据,2024-12-04 05,2024-12-04 05:00:38,000,959.8,1026.7,4.4,4.1,49,21342,0.0,-,PPC,0.2,PPC,0.2,2.8,2.7
57061/平陆,小时数据,2024-12-04 04,2024-12-04 04:00:41,000,960.0,1026.7,4.8,4.2,49,13566,0.0,-,299,1.9,304,1.4,2.9,2.9
57061/平陆,小时数据,2024-12-04 03,2024-12-04 03:00:39,000,960.1,1026.8,4.8,4.0,47,22216,0.0,-,298,0.9,294,1.1,3.0,3.1
57061/平陆,小时数据,2024-12-04 02,2024-12-04 02:00:36,000,959.9,1026.6,4.9,4.3,50,19281,0.0,-,307,1.1,341,1.1,3.1,3.1
57061/平陆,小时数据,2024-12-04 01,2024-12-04 01:00:40,000,959.7,1026.5,5.0,3.7,43,28792,0.0,-,241,1.1,251,1.3,3.0,3.2
57061/平陆,小时数据,2024-12-04 00,2024-12-04 00:00:37,000,959.8,1026.7,5.4,3.8,42,16050,0.0,-,PPC,0.0,PPC,0.0,2.9,2.9
57061/平陆,小时数据,2024-12-03 23,2024-12-03 23:00:39,000,959.7,1026.8,5.2,3.6,41,27102,0.0,-,59,1.6,50,1.7,2.9,3.1
57061/平陆,小时数据,2024-12-03 22,2024-12-03 22:00:37,000,959.3,1026.9,5.1,3.5,40,22073,0.0,-,343,1.3,309,1.1,2.3,2.5
57061/平陆,小时数据,2024-12-03 21,2024-12-03 21:00:42,000,958.9,1026.7,4.2,3.2,39,25798,0.0,-,125,0.7,122,0.5,-0.4,-0.8
57061/平陆,小时数据,2024-12-03 20,2024-12-03 20:00:40,000,958.1,1026.0,4.7,3.3,39,23310,0.0,-,231,1.7,187,1.0,-0.1,0.2
57061/平陆,小时数据,2024-12-03 19,2024-12-03 19:00:41,000,957.6,1025.3,5.3,3.0,34,30000,0.0,-,11,2.5,7,2.3,1.2,0.5
57061/平陆,小时数据,2024-12-03 18,2024-12-03 18:00:38,000,957.1,1024.5,6.9,3.0,30,30000,0.0,-,309,3.0,321,2.4,3.0,2.9
57061/平陆,小时数据,2024-12-03 17,2024-12-03 17:00:43,000,956.8,1023.9,9.1,3.0,26,30000,0.0,-,304,2.5,315,1.9,6.9,6.7
57061/平陆,小时数据,2024-12-03 16,2024-12-03 16:00:38,000,956.7,1023.5,10.3,2.9,23,30000,0.0,-,351,3.1,348,2.8,14.4,16.6
57061/平陆,小时数据,2024-12-03 15,2024-12-03 15:00:43,000,956.9,1023.6,10.3,3.0,24,30000,0.0,-,353,3.6,351,3.3,18.5,20.5
57061/平陆,小时数据,2024-12-03 14,2024-12-03 14:00:43,000,957.4,1024.1,10.1,3.1,25,30000,0.0,-,353,3.0,349,3.2,21.1,22.2
57061/平陆,小时数据,2024-12-03 13,2024-12-03 13:00:40,000,958.4,1025.2,9.0,3.8,33,30000,0.0,-,281,2.0,295,2.3,22.1,21.4
57061/平陆,小时数据,2024-12-03 12,2024-12-03 12:00:40,000,959.8,1026.8,7.8,4.1,39,18539,0.0,-,248,1.9,239,1.8,20.6,18.8
57061/平陆,小时数据,2024-12-03 11,2024-12-03 11:00:39,000,961.0,1028.3,5.9,4.2,45,24727,0.0,-,280,0.9,311,0.8,16.3,16.5
57061/平陆,小时数据,2024-12-03 10,2024-12-03 10:00:37,000,961.2,1028.9,1.9,4.5,64,8139,0.0,-,298,0.9,316,1.0,5.0,8.0
57061/平陆,小时数据,2024-12-03 09,2024-12-03 09:00:42,000,960.6,1028.4,1.0,4.1,63,10793,0.0,-,206,1.9,237,0.9,-0.3,1.6
57061/平陆,小时数据,2024-12-03 08,2024-12-03 08:00:40,000,960.2,1028.0,-0.2,3.9,64,4310,0.0,-,PPC,0.0,269,0.3,-3.7,-4.2
57061/平陆,小时数据,2024-12-03 07,2024-12-03 07:00:38,000,960.0,1027.6,0.0,3.5,58,7646,0.0,-,286,0.3,253,0.6,-4.4,-5.6
57061/平陆,小时数据,2024-12-03 06,2024-12-03 06:00:38,000,959.6,1027.1,0.5,3.5,56,29194,0.0,-,21,1.0,22,1.1,-3.8,-4.5
57061/平陆,小时数据,2024-12-03 05,2024-12-03 05:00:39,000,959.6,1026.9,0.6,3.5,55,30000,0.0,-,11,1.0,20,1.4,-3.7,-4.0
57061/平陆,小时数据,2024-12-03 04,2024-12-03 04:00:38,000,959.8,1026.8,2.1,3.9,55,27480,0.0,-,44,2.0,58,1.8,-2.6,-1.8
57061/平陆,小时数据,2024-12-03 03,2024-12-03 03:00:39,000,959.8,1026.7,2.7,4.1,55,28956,0.0,-,44,0.6,20,0.8,-2.1,-1.9
57061/平陆,小时数据,2024-12-03 02,2024-12-03 02:00:39,000,959.7,1026.5,3.4,4.1,53,29090,0.0,-,79,1.4,86,2.0,-0.7,1.3
57061/平陆,小时数据,2024-12-03 01,2024-12-03 01:00:42,000,959.8,1026.5,4.0,4.1,51,25815,0.0,-,84,3.0,84,2.9,0.0,2.5
57061/平陆,小时数据,2024-12-03 00,2024-12-03 00:00:45,000,959.5,1026.5,4.2,4.0,49,24191,0.0,-,53,2.4,60,2.5,-0.5,1.1
57061/平陆,小时数据,2024-12-02 23,2024-12-02 23:00:41,000,959.6,1026.5,4.8,4.0,47,26419,0.0,-,100,2.0,90,1.7,0.0,1.9
57061/平陆,小时数据,2024-12-02 22,2024-12-02 22:00:38,000,959.1,1026.1,5.5,4.1,45,24906,0.0,-,72,1.8,100,2.2,1.2,3.2
57061/平陆,小时数据,2024-12-02 21,2024-12-02 21:00:39,000,958.6,1026.0,5.6,4.0,44,23863,0.0,-,38,1.3,30,1.4,2.1,2.4
57061/平陆,小时数据,2024-12-02 20,2024-12-02 20:00:43,000,957.7,1025.2,6.5,4.0,41,26941,0.0,-,65,2.1,64,2.3,2.2,3.5
57061/平陆,小时数据,2024-12-02 19,2024-12-02 19:00:43,000,957.1,1024.3,7.7,3.5,33,24701,0.0,-,40,2.4,20,3.7,4.2,5.2
57061/平陆,小时数据,2024-12-02 18,2024-12-02 18:00:38,000,955.8,1022.8,8.0,3.5,33,21955,0.0,-,27,1.8,360,2.4,6.2,6.0
57061/平陆,小时数据,2024-12-02 17,2024-12-02 17:00:39,000,955.5,1022.2,8.8,3.1,27,30000,0.0,-,343,3.3,344,3.7,7.9,7.4
57061/平陆,小时数据,2024-12-02 16,2024-12-02 16:00:40,000,955.0,1021.6,9.8,3.3,27,30000,0.0,-,340,3.2,345,3.7,11.4,9.9
57061/平陆,小时数据,2024-12-02 15,2024-12-02 15:00:39,000,954.7,1021.2,10.8,3.4,26,30000,0.0,-,355,3.7,359,3.8,15.7,14.3
57061/平陆,小时数据,2024-12-02 14,2024-12-02 14:00:41,000,955.4,1021.9,10.8,3.6,28,27104,0.0,-,312,1.8,295,1.9,19.3,18.6
57061/平陆,小时数据,2024-12-02 13,2024-12-02 13:00:41,000,956.1,1022.7,10.4,4.4,35,24429,0.0,-,229,2.3,253,1.8,22.9,23.4
57061/平陆,小时数据,2024-12-02 12,2024-12-02 12:00:43,000,956.8,1023.4,8.0,4.3,40,17320,0.0,-,250,2.5,247,3.2,20.1,16.6
57061/平陆,小时数据,2024-12-02 11,2024-12-02 11:00:36,000,957.3,1023.8,8.3,4.4,40,15779,0.0,-,210,0.9,226,1.9,17.6,17.7
57061/平陆,小时数据,2024-12-02 10,2024-12-02 10:00:40,000,957.7,1024.3,6.5,4.1,42,21390,0.0,-,347,2.6,209,0.9,11.1,14.5
57061/平陆,小时数据,2024-12-02 09,2024-12-02 09:00:43,000,957.4,1024.3,2.8,4.8,64,12906,0.0,-,232,0.8,204,0.7,3.7,7.7
57061/平陆,小时数据,2024-12-02 08,2024-12-02 08:00:43,000,956.6,1023.8,1.0,4.1,62,9338,0.0,-,272,1.2,247,1.0,-3.1,-2.7
57061/平陆,小时数据,2024-12-02 07,2024-12-02 07:00:39,000,955.6,1022.6,1.4,3.9,57,19942,0.0,-,215,0.4,PPC,0.2,-4.1,-4.3
57061/平陆,小时数据,2024-12-02 06,2024-12-02 06:00:39,000,954.5,1021.2,2.1,3.9,55,18220,0.0,-,259,2.9,253,2.6,-2.9,-0.5
57061/平陆,小时数据,2024-12-02 05,2024-12-02 05:00:39,000,953.7,1020.0,3.1,3.7,48,24499,0.0,-,260,2.3,257,2.0,-3.3,-1.5
57061/平陆,小时数据,2024-12-02 04,2024-12-02 04:00:39,000,953.1,1019.0,3.4,3.7,48,19705,0.0,-,239,1.1,249,0.6,-3.6,-4.0
57061/平陆,小时数据,2024-12-02 03,2024-12-02 03:00:38,000,952.8,1018.8,2.8,4.0,53,16154,0.0,-,28,0.8,30,0.9,-3.6,-3.6
57061/平陆,小时数据,2024-12-02 02,2024-12-02 02:00:37,000,952.3,1018.2,3.4,3.7,48,20082,0.0,-,196,0.5,185,0.4,-3.5,-3.9
57061/平陆,小时数据,2024-12-02 01,2024-12-02 01:00:39,000,951.9,1017.9,3.3,3.8,49,18708,0.0,-,30,1.0,14,0.6,-2.8,-3.1
57061/平陆,小时数据,2024-12-02 00,2024-12-02 00:00:51,000,951.4,1017.3,5.6,3.5,39,19164,0.0,-,208,0.7,229,0.7,-1.8,-0.4
57061/平陆,小时数据,2024-12-01 23,2024-12-01 23:00:39,000,951.0,1017.1,7.0,3.5,35,19054,0.0,-,278,2.3,271,2.4,-0.5,2.4
57061/平陆,小时数据,2024-12-01 22,2024-12-01 22:00:40,000,950.2,1016.3,7.8,3.0,28,30000,0.0,-,253,1.5,263,1.2,-0.5,1.5
57061/平陆,小时数据,2024-12-01 21,2024-12-01 21:00:39,000,949.7,1015.8,8.8,2.9,26,30000,0.0,-,280,1.2,317,1.2,0.5,1.0
57061/平陆,小时数据,2024-12-01 20,2024-12-01 20:00:44,000,949.0,1015.5,8.1,2.8,26,30000,0.0,-,337,3.6,339,3.4,2.4,4.1
57061/平陆,小时数据,2024-12-01 19,2024-12-01 19:00:40,000,948.4,1014.9,8.3,3.0,27,30000,0.0,-,18,1.3,8,1.9,2.7,2.8
57061/平陆,小时数据,2024-12-01 18,2024-12-01 18:00:38,000,947.9,1014.2,9.4,2.9,25,30000,0.0,-,359,3.8,4,3.6,5.0,5.0
57061/平陆,小时数据,2024-12-01 17,2024-12-01 17:00:38,000,947.5,1013.4,11.5,3.0,22,30000,0.0,-,356,2.3,357,3.1,8.9,8.4
57061/平陆,小时数据,2024-12-01 16,2024-12-01 16:00:43,000,947.5,1013.0,14.4,3.3,20,30000,0.0,-,14,1.8,12,1.1,17.2,20.1
57061/平陆,小时数据,2024-12-01 15,2024-12-01 15:00:37,000,947.6,1013.0,14.0,3.4,21,30000,0.0,-,229,2.6,244,3.0,21.4,20.8
57061/平陆,小时数据,2024-12-01 14,2024-12-01 14:00:37,000,948.1,1013.7,13.8,3.8,24,30000,0.0,-,228,2.8,225,2.8,23.8,22.2
57061/平陆,小时数据,2024-12-01 13,2024-12-01 13:00:39,000,949.1,1014.7,12.3,4.4,31,22703,0.0,-,193,1.9,220,2.1,24.3,22.4
57061/平陆,小时数据,2024-12-01 12,2024-12-01 12:00:40,000,950.3,1016.3,11.0,4.7,36,15455,0.0,-,192,1.5,173,1.6,22.9,21.2
57061/平陆,小时数据,2024-12-01 11,2024-12-01 11:00:41,000,951.5,1017.7,7.7,4.4,42,24745,0.0,-,274,1.0,257,1.7,18.0,19.0
57061/平陆,小时数据,2024-12-01 10,2024-12-01 10:00:41,000,951.7,1018.1,6.6,4.5,46,16471,0.0,-,224,2.7,228,2.6,11.7,13.5
57061/平陆,小时数据,2024-12-01 09,2024-12-01 09:00:41,000,951.3,1017.8,4.9,4.5,52,18124,0.0,-,210,1.5,211,1.4,4.6,10.3
57061/平陆,小时数据,2024-12-01 08,2024-12-01 08:00:38,000,950.8,1017.5,2.1,4.1,58,20499,0.0,-,200,0.9,213,1.1,-2.6,-0.6
57061/平陆,小时数据,2024-12-01 07,2024-12-01 07:00:39,000,950.3,1016.8,1.9,3.9,56,2321,0.0,-,312,2.4,314,2.6,-3.3,-3.2
57061/平陆,小时数据,2024-12-01 06,2024-12-01 06:00:38,000,949.9,1016.4,2.0,4.0,57,22285,0.0,-,323,1.7,325,1.1,-3.6,-3.9
57061/平陆,小时数据,2024-12-01 05,2024-12-01 05:00:39,000,949.9,1015.9,2.5,3.9,53,24778,0.0,-,347,1.0,7,1.4,-3.3,-3.3
57061/平陆,小时数据,2024-12-01 04,2024-12-01 04:00:40,000,949.7,1015.6,2.9,3.8,51,23614,0.0,-,358,0.5,360,0.9,-3.1,-3.0
57061/平陆,小时数据,2024-12-01 03,2024-12-01 03:00:42,000,949.8,1015.4,4.6,3.8,45,23167,0.0,-,237,1.0,243,1.0,-3.1,-2.8
57061/平陆,小时数据,2024-12-01 02,2024-12-01 02:00:38,000,949.5,1015.3,3.4,3.7,48,23621,0.0,-,51,1.0,44,0.7,-2.5,-2.8
57061/平陆,小时数据,2024-12-01 01,2024-12-01 01:00:39,000,949.5,1015.2,5.5,3.7,41,26847,0.0,-,247,2.0,258,1.7,-1.6,0.1
57061/平陆,小时数据,2024-12-01 00,2024-12-01 00:00:47,000,949.8,1015.8,4.1,4.1,50,23607,0.0,-,6,1.2,338,0.9,-1.4,-1.4
57061/平陆,小时数据,2024-11-30 23,2024-11-30 23:00:40,000,949.7,1015.6,6.4,3.7,38,10391,0.0,-,2,1.9,10,1.7,-0.3,0.4
57061/平陆,小时数据,2024-11-30 22,2024-11-30 22:00:38,000,949.9,1016.1,5.9,3.8,41,20926,0.0,-,356,1.7,6,1.6,-0.2,-0.4
57061/平陆,小时数据,2024-11-30 21,2024-11-30 21:00:40,000,950.0,1016.4,6.5,3.8,39,19423,0.0,-,15,2.4,21,2.0,0.7,0.6
57061/平陆,小时数据,2024-11-30 20,2024-11-30 20:00:42,000,949.9,1016.2,7.8,3.6,34,8621,0.0,-,343,2.1,350,2.3,1.8,2.1
57061/平陆,小时数据,2024-11-30 19,2024-11-30 19:00:42,000,949.6,1015.6,9.0,3.4,30,15934,0.0,-,352,2.6,347,2.9,3.1,3.0
57061/平陆,小时数据,2024-11-30 18,2024-11-30 18:00:39,000,949.2,1015.2,9.0,3.7,32,10448,0.0,-,5,2.0,7,2.0,4.4,2.8
57061/平陆,小时数据,2024-11-30 17,2024-11-30 17:00:40,000,949.0,1014.7,12.0,3.6,26,23963,0.0,-,263,1.4,258,1.4,8.7,8.4
57061/平陆,小时数据,2024-11-30 16,2024-11-30 16:00:40,000,949.0,1014.6,12.9,3.6,24,30000,0.0,-,246,2.5,243,2.7,15.9,16.5
57061/平陆,小时数据,2024-11-30 15,2024-11-30 15:00:42,000,949.3,1014.8,13.2,3.9,26,30000,0.0,-,241,2.4,236,2.6,20.7,19.6
57061/平陆,小时数据,2024-11-30 14,2024-11-30 14:00:40,000,950.0,1015.6,12.7,3.8,26,29006,0.0,-,263,2.9,248,2.8,23.3,20.6
57061/平陆,小时数据,2024-11-30 13,2024-11-30 13:00:40,000,951.1,1017.0,11.9,3.9,28,29007,0.0,-,227,2.9,232,2.7,24.3,22.9
57061/平陆,小时数据,2024-11-30 12,2024-11-30 12:00:44,000,952.7,1018.8,10.4,4.0,32,23129,0.0,-,218,3.2,229,3.2,21.7,19.0
57061/平陆,小时数据,2024-11-30 11,2024-11-30 11:00:40,000,953.8,1020.1,9.4,3.9,33,19675,0.0,-,241,2.6,237,2.6,18.7,17.8
57061/平陆,小时数据,2024-11-30 10,2024-11-30 10:00:40,000,954.5,1021.0,7.4,3.7,36,26933,0.0,-,268,1.9,278,1.5,11.8,13.3
57061/平陆,小时数据,2024-11-30 09,2024-11-30 09:00:39,000,954.5,1021.1,5.4,4.1,46,15022,0.0,-,262,0.6,300,0.9,4.4,6.7
57061/平陆,小时数据,2024-11-30 08,2024-11-30 08:00:40,000,953.7,1020.4,4.5,3.7,44,20924,0.0,-,345,1.5,23,1.5,1.1,1.6
57061/平陆,小时数据,2024-11-30 07,2024-11-30 07:00:36,000,953.7,1020.3,5.6,3.5,38,30000,0.0,-,286,2.0,282,2.0,1.0,2.2
57061/平陆,小时数据,2024-11-30 06,2024-11-30 06:00:41,000,953.8,1020.2,5.3,3.4,38,30000,0.0,-,PPC,0.2,282,0.3,0.5,1.4
